frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,ip.proto,frame.len,tcp.flags
1761394672.644056000,44.228.249.3,192.168.1.74,80,53074,,,6,60,0x0012
1761394672.644554000,44.228.249.3,192.168.1.74,80,25457,,,6,60,0x0012
1761394672.644554000,44.228.249.3,192.168.1.74,80,17289,,,6,60,0x0012
1761394672.644964000,44.228.249.3,192.168.1.74,80,60811,,,6,60,0x0012
1761394672.645119000,44.228.249.3,192.168.1.74,80,35783,,,6,60,0x0012
1761394672.645119000,44.228.249.3,192.168.1.74,80,13738,,,6,60,0x0012
1761394672.645726000,44.228.249.3,192.168.1.74,80,57370,,,6,60,0x0012
1761394672.645726000,44.228.249.3,192.168.1.74,80,65163,,,6,60,0x0012
1761394672.645726000,44.228.249.3,192.168.1.74,80,23763,,,6,60,0x0012
1761394672.646572000,44.228.249.3,192.168.1.74,80,56764,,,6,60,0x0012
1761394672.646573000,44.228.249.3,192.168.1.74,80,24322,,,6,60,0x0012
1761394672.646573000,44.228.249.3,192.168.1.74,80,58323,,,6,60,0x0012
1761394672.647014000,44.228.249.3,192.168.1.74,80,60578,,,6,60,0x0012
1761394672.647014000,44.228.249.3,192.168.1.74,80,49035,,,6,60,0x0012
1761394672.647733000,44.228.249.3,192.168.1.74,80,38596,,,6,60,0x0012
1761394672.647733000,44.228.249.3,192.168.1.74,80,48491,,,6,60,0x0012
1761394672.647733000,44.228.249.3,192.168.1.74,80,55375,,,6,60,0x0012
1761394672.648743000,44.228.249.3,192.168.1.74,80,18786,,,6,60,0x0012
1761394672.648743000,44.228.249.3,192.168.1.74,80,34807,,,6,60,0x0012
1761394672.649045000,44.228.249.3,192.168.1.74,80,21988,,,6,60,0x0012
1761394672.649046000,44.228.249.3,192.168.1.74,80,41193,,,6,60,0x0012
1761394672.650836000,44.228.249.3,192.168.1.74,80,24954,,,6,60,0x0012
1761394672.650836000,44.228.249.3,192.168.1.74,80,63851,,,6,60,0x0012
1761394672.650836000,44.228.249.3,192.168.1.74,80,29935,,,6,60,0x0012
1761394672.650836000,44.228.249.3,192.168.1.74,80,53558,,,6,60,0x0012
1761394672.650836000,44.228.249.3,192.168.1.74,80,38300,,,6,60,0x0012
1761394672.650836000,44.228.249.3,192.168.1.74,80,5977,,,6,60,0x0012
1761394672.650836000,44.228.249.3,192.168.1.74,80,30234,,,6,60,0x0012
1761394672.650836000,44.228.249.3,192.168.1.74,80,28284,,,6,60,0x0012
1761394672.651488000,44.228.249.3,192.168.1.74,80,30709,,,6,60,0x0012
1761394672.654626000,44.228.249.3,192.168.1.74,80,51954,,,6,60,0x0012
1761394672.654633000,44.228.249.3,192.168.1.74,80,28657,,,6,60,0x0012
1761394672.654633000,44.228.249.3,192.168.1.74,80,89,,,6,60,0x0012
1761394672.654633000,44.228.249.3,192.168.1.74,80,65414,,,6,60,0x0012
1761394672.655152000,44.228.249.3,192.168.1.74,80,353,,,6,60,0x0012
1761394672.655152000,44.228.249.3,192.168.1.74,80,58002,,,6,60,0x0012
1761394672.655152000,44.228.249.3,192.168.1.74,80,58500,,,6,60,0x0012
1761394672.658424000,44.228.249.3,192.168.1.74,80,61309,,,6,60,0x0012
1761394672.658424000,44.228.249.3,192.168.1.74,80,54902,,,6,60,0x0012
1761394672.658424000,44.228.249.3,192.168.1.74,80,403,,,6,60,0x0012
1761394672.658424000,44.228.249.3,192.168.1.74,80,54460,,,6,60,0x0012
1761394672.658424000,44.228.249.3,192.168.1.74,80,55980,,,6,60,0x0012
1761394672.658424000,44.228.249.3,192.168.1.74,80,1263,,,6,60,0x0012
1761394672.658424000,44.228.249.3,192.168.1.74,80,9322,,,6,60,0x0012
1761394672.658424000,44.228.249.3,192.168.1.74,80,13242,,,6,60,0x0012
1761394672.659060000,44.228.249.3,192.168.1.74,80,31348,,,6,60,0x0012
1761394672.659060000,44.228.249.3,192.168.1.74,80,56000,,,6,60,0x0012
1761394672.659060000,44.228.249.3,192.168.1.74,80,2190,,,6,60,0x0012
1761394672.659061000,44.228.249.3,192.168.1.74,80,21865,,,6,60,0x0012
1761394672.659061000,44.228.249.3,192.168.1.74,80,538,,,6,60,0x0012
1761394672.659061000,44.228.249.3,192.168.1.74,80,51967,,,6,60,0x0012
1761394672.659784000,44.228.249.3,192.168.1.74,80,64563,,,6,60,0x0012
1761394672.659784000,44.228.249.3,192.168.1.74,80,20617,,,6,60,0x0012
1761394672.659784000,44.228.249.3,192.168.1.74,80,56858,,,6,60,0x0012
1761394672.659784000,44.228.249.3,192.168.1.74,80,16603,,,6,60,0x0012
1761394672.659784000,44.228.249.3,192.168.1.74,80,50332,,,6,60,0x0012
1761394672.659784000,44.228.249.3,192.168.1.74,80,5442,,,6,60,0x0012
1761394672.660659000,44.228.249.3,192.168.1.74,80,50228,,,6,60,0x0012
1761394672.660660000,44.228.249.3,192.168.1.74,80,59692,,,6,60,0x0012
1761394672.660660000,44.228.249.3,192.168.1.74,80,39462,,,6,60,0x0012
1761394672.661246000,44.228.249.3,192.168.1.74,80,30715,,,6,60,0x0012
1761394672.661837000,44.228.249.3,192.168.1.74,80,36940,,,6,60,0x0012
1761394672.661837000,44.228.249.3,192.168.1.74,80,35384,,,6,60,0x0012
1761394672.662378000,44.228.249.3,192.168.1.74,80,7038,,,6,60,0x0012
1761394672.664578000,44.228.249.3,192.168.1.74,80,46851,,,6,60,0x0012
1761394672.664578000,44.228.249.3,192.168.1.74,80,654,,,6,60,0x0012
1761394672.664578000,44.228.249.3,192.168.1.74,80,1918,,,6,60,0x0012
1761394672.664578000,44.228.249.3,192.168.1.74,80,57505,,,6,60,0x0012
1761394672.664578000,44.228.249.3,192.168.1.74,80,44901,,,6,60,0x0012
1761394672.664578000,44.228.249.3,192.168.1.74,80,63371,,,6,60,0x0012
1761394672.664578000,44.228.249.3,192.168.1.74,80,61810,,,6,60,0x0012
1761394672.664578000,44.228.249.3,192.168.1.74,80,2996,,,6,60,0x0012
1761394672.665244000,44.228.249.3,192.168.1.74,80,3363,,,6,60,0x0012
1761394672.665968000,44.228.249.3,192.168.1.74,80,13562,,,6,60,0x0012
1761394672.665968000,44.228.249.3,192.168.1.74,80,20516,,,6,60,0x0012
1761394672.665968000,44.228.249.3,192.168.1.74,80,39483,,,6,60,0x0012
1761394672.665968000,44.228.249.3,192.168.1.74,80,43571,,,6,60,0x0012
1761394672.666645000,44.228.249.3,192.168.1.74,80,37067,,,6,60,0x0012
1761394672.666645000,44.228.249.3,192.168.1.74,80,39862,,,6,60,0x0012
1761394672.666645000,44.228.249.3,192.168.1.74,80,53712,,,6,60,0x0012
1761394672.667341000,44.228.249.3,192.168.1.74,80,49881,,,6,60,0x0012
1761394672.667341000,44.228.249.3,192.168.1.74,80,42805,,,6,60,0x0012
1761394672.667341000,44.228.249.3,192.168.1.74,80,45998,,,6,60,0x0012
1761394672.667657000,44.228.249.3,192.168.1.74,80,33341,,,6,60,0x0012
1761394672.667766000,44.228.249.3,192.168.1.74,80,62430,,,6,60,0x0012
1761394672.668074000,44.228.249.3,192.168.1.74,80,18410,,,6,60,0x0012
1761394672.670989000,44.228.249.3,192.168.1.74,80,54554,,,6,60,0x0012
1761394672.670989000,44.228.249.3,192.168.1.74,80,29093,,,6,60,0x0012
1761394672.670989000,44.228.249.3,192.168.1.74,80,6185,,,6,60,0x0012
1761394672.672124000,44.228.249.3,192.168.1.74,80,46014,,,6,60,0x0012
1761394672.672124000,44.228.249.3,192.168.1.74,80,35941,,,6,60,0x0012
1761394672.672124000,44.228.249.3,192.168.1.74,80,6514,,,6,60,0x0012
1761394672.672124000,44.228.249.3,192.168.1.74,80,27118,,,6,60,0x0012
1761394672.672124000,44.228.249.3,192.168.1.74,80,57256,,,6,60,0x0012
1761394672.672124000,44.228.249.3,192.168.1.74,80,60898,,,6,60,0x0012
1761394672.672124000,44.228.249.3,192.168.1.74,80,22270,,,6,60,0x0012
1761394672.672124000,44.228.249.3,192.168.1.74,80,51968,,,6,60,0x0012
1761394672.672407000,44.228.249.3,192.168.1.74,80,51374,,,6,60,0x0012
1761394672.672407000,44.228.249.3,192.168.1.74,80,55012,,,6,60,0x0012
1761394672.676843000,44.228.249.3,192.168.1.74,80,8346,,,6,60,0x0012
1761394672.676843000,44.228.249.3,192.168.1.74,80,55084,,,6,60,0x0012
1761394672.676843000,44.228.249.3,192.168.1.74,80,2102,,,6,60,0x0012
1761394672.676843000,44.228.249.3,192.168.1.74,80,4140,,,6,60,0x0012
1761394672.678679000,44.228.249.3,192.168.1.74,80,8646,,,6,60,0x0012
1761394672.678679000,44.228.249.3,192.168.1.74,80,459,,,6,60,0x0012
1761394672.678679000,44.228.249.3,192.168.1.74,80,26525,,,6,60,0x0012
1761394672.678679000,44.228.249.3,192.168.1.74,80,7122,,,6,60,0x0012
1761394672.678679000,44.228.249.3,192.168.1.74,80,58235,,,6,60,0x0012
1761394672.678679000,44.228.249.3,192.168.1.74,80,41519,,,6,60,0x0012
1761394672.678679000,44.228.249.3,192.168.1.74,80,15172,,,6,60,0x0012
1761394672.678679000,44.228.249.3,192.168.1.74,80,29047,,,6,60,0x0012
1761394672.679305000,44.228.249.3,192.168.1.74,80,61688,,,6,60,0x0012
1761394672.679305000,44.228.249.3,192.168.1.74,80,54642,,,6,60,0x0012
1761394672.679305000,44.228.249.3,192.168.1.74,80,18446,,,6,60,0x0012
1761394672.681671000,44.228.249.3,192.168.1.74,80,51453,,,6,60,0x0012
1761394672.683526000,44.228.249.3,192.168.1.74,80,9999,,,6,60,0x0012
1761394672.683526000,44.228.249.3,192.168.1.74,80,41233,,,6,60,0x0012
1761394672.683526000,44.228.249.3,192.168.1.74,80,7155,,,6,60,0x0012
1761394672.684645000,44.228.249.3,192.168.1.74,80,55511,,,6,60,0x0012
1761394672.684645000,44.228.249.3,192.168.1.74,80,50258,,,6,60,0x0012
1761394672.684645000,44.228.249.3,192.168.1.74,80,21354,,,6,60,0x0012
1761394672.684645000,44.228.249.3,192.168.1.74,80,35046,,,6,60,0x0012
1761394672.685431000,44.228.249.3,192.168.1.74,80,23162,,,6,60,0x0012
1761394672.685431000,44.228.249.3,192.168.1.74,80,461,,,6,60,0x0012
1761394672.685431000,44.228.249.3,192.168.1.74,80,64487,,,6,60,0x0012
1761394672.685431000,44.228.249.3,192.168.1.74,80,3712,,,6,60,0x0012
1761394672.690048000,44.228.249.3,192.168.1.74,80,44777,,,6,60,0x0012
1761394672.690049000,44.228.249.3,192.168.1.74,80,11760,,,6,60,0x0012
1761394672.690049000,44.228.249.3,192.168.1.74,80,41123,,,6,60,0x0012
1761394672.690049000,44.228.249.3,192.168.1.74,80,22037,,,6,60,0x0012
1761394672.690049000,44.228.249.3,192.168.1.74,80,13229,,,6,60,0x0012
1761394672.690744000,44.228.249.3,192.168.1.74,80,54054,,,6,60,0x0012
1761394672.690744000,44.228.249.3,192.168.1.74,80,42422,,,6,60,0x0012
1761394672.691103000,44.228.249.3,192.168.1.74,80,25535,,,6,60,0x0012
1761394672.691103000,44.228.249.3,192.168.1.74,80,32952,,,6,60,0x0012
1761394672.691926000,44.228.249.3,192.168.1.74,80,25915,,,6,60,0x0012
1761394672.691926000,44.228.249.3,192.168.1.74,80,1887,,,6,60,0x0012
1761394672.691926000,44.228.249.3,192.168.1.74,80,41307,,,6,60,0x0012
1761394672.692164000,44.228.249.3,192.168.1.74,80,31649,,,6,60,0x0012
1761394672.695521000,44.228.249.3,192.168.1.74,80,42787,,,6,60,0x0012
1761394672.695521000,44.228.249.3,192.168.1.74,80,12326,,,6,60,0x0012
1761394672.695521000,44.228.249.3,192.168.1.74,80,33770,,,6,60,0x0012
1761394672.695521000,44.228.249.3,192.168.1.74,80,33556,,,6,60,0x0012
1761394672.695521000,44.228.249.3,192.168.1.74,80,23879,,,6,60,0x0012
1761394672.695521000,44.228.249.3,192.168.1.74,80,31081,,,6,60,0x0012
1761394672.695521000,44.228.249.3,192.168.1.74,80,3819,,,6,60,0x0012
1761394672.695521000,44.228.249.3,192.168.1.74,80,10890,,,6,60,0x0012
1761394672.696095000,44.228.249.3,192.168.1.74,80,7999,,,6,60,0x0012
1761394672.696095000,44.228.249.3,192.168.1.74,80,26800,,,6,60,0x0012
1761394672.696095000,44.228.249.3,192.168.1.74,80,32745,,,6,60,0x0012
1761394672.696095000,44.228.249.3,192.168.1.74,80,437,,,6,60,0x0012
1761394672.696095000,44.228.249.3,192.168.1.74,80,40202,,,6,60,0x0012
1761394672.696095000,44.228.249.3,192.168.1.74,80,23326,,,6,60,0x0012
1761394672.696560000,44.228.249.3,192.168.1.74,80,28612,,,6,60,0x0012
1761394672.696560000,44.228.249.3,192.168.1.74,80,21987,,,6,60,0x0012
1761394672.696772000,44.228.249.3,192.168.1.74,80,42941,,,6,60,0x0012
1761394672.696772000,44.228.249.3,192.168.1.74,80,22152,,,6,60,0x0012
1761394672.698111000,44.228.249.3,192.168.1.74,80,32178,,,6,60,0x0012
1761394672.698111000,44.228.249.3,192.168.1.74,80,29950,,,6,60,0x0012
1761394672.698112000,44.228.249.3,192.168.1.74,80,56089,,,6,60,0x0012
1761394672.698321000,44.228.249.3,192.168.1.74,80,38117,,,6,60,0x0012
1761394672.701081000,44.228.249.3,192.168.1.74,80,62323,,,6,60,0x0012
1761394672.704433000,44.228.249.3,192.168.1.74,80,14193,,,6,60,0x0012
1761394672.704433000,44.228.249.3,192.168.1.74,80,34646,,,6,60,0x0012
1761394672.704433000,44.228.249.3,192.168.1.74,80,60770,,,6,60,0x0012
1761394672.704433000,44.228.249.3,192.168.1.74,80,38260,,,6,60,0x0012
1761394672.704433000,44.228.249.3,192.168.1.74,80,23576,,,6,60,0x0012
1761394672.704433000,44.228.249.3,192.168.1.74,80,55313,,,6,60,0x0012
1761394672.704433000,44.228.249.3,192.168.1.74,80,23467,,,6,60,0x0012
1761394672.704433000,44.228.249.3,192.168.1.74,80,45353,,,6,60,0x0012
1761394672.705021000,44.228.249.3,192.168.1.74,80,10785,,,6,60,0x0012
1761394672.705021000,44.228.249.3,192.168.1.74,80,59571,,,6,60,0x0012
1761394672.705021000,44.228.249.3,192.168.1.74,80,16484,,,6,60,0x0012
1761394672.705021000,44.228.249.3,192.168.1.74,80,57664,,,6,60,0x0012
1761394672.705021000,44.228.249.3,192.168.1.74,80,42758,,,6,60,0x0012
1761394672.705021000,44.228.249.3,192.168.1.74,80,52172,,,6,60,0x0012
1761394672.705022000,44.228.249.3,192.168.1.74,80,48571,,,6,60,0x0012
1761394672.705022000,44.228.249.3,192.168.1.74,80,11656,,,6,60,0x0012
1761394672.705589000,44.228.249.3,192.168.1.74,80,17466,,,6,60,0x0012
1761394672.705589000,44.228.249.3,192.168.1.74,80,54020,,,6,60,0x0012
1761394672.705590000,44.228.249.3,192.168.1.74,80,6299,,,6,60,0x0012
1761394672.705590000,44.228.249.3,192.168.1.74,80,5081,,,6,60,0x0012
1761394672.707418000,44.228.249.3,192.168.1.74,80,37519,,,6,60,0x0012
1761394672.707418000,44.228.249.3,192.168.1.74,80,6621,,,6,60,0x0012
1761394672.707418000,44.228.249.3,192.168.1.74,80,16628,,,6,60,0x0012
1761394672.707418000,44.228.249.3,192.168.1.74,80,35010,,,6,60,0x0012
1761394672.707418000,44.228.249.3,192.168.1.74,80,49574,,,6,60,0x0012
1761394672.707418000,44.228.249.3,192.168.1.74,80,5554,,,6,60,0x0012
1761394672.707418000,44.228.249.3,192.168.1.74,80,62524,,,6,60,0x0012
1761394672.708590000,44.228.249.3,192.168.1.74,80,56838,,,6,60,0x0012
1761394672.708590000,44.228.249.3,192.168.1.74,80,11772,,,6,60,0x0012
1761394672.708590000,44.228.249.3,192.168.1.74,80,21450,,,6,60,0x0012
1761394672.709200000,44.228.249.3,192.168.1.74,80,42832,,,6,60,0x0012
1761394672.709200000,44.228.249.3,192.168.1.74,80,62709,,,6,60,0x0012
1761394672.709200000,44.228.249.3,192.168.1.74,80,45527,,,6,60,0x0012
1761394672.709200000,44.228.249.3,192.168.1.74,80,3737,,,6,60,0x0012
1761394672.710288000,44.228.249.3,192.168.1.74,80,29356,,,6,60,0x0012
1761394672.710288000,44.228.249.3,192.168.1.74,80,21591,,,6,60,0x0012
1761394672.710288000,44.228.249.3,192.168.1.74,80,18226,,,6,60,0x0012
1761394672.710753000,44.228.249.3,192.168.1.74,80,57849,,,6,60,0x0012
1761394672.711780000,44.228.249.3,192.168.1.74,80,2527,,,6,60,0x0012
1761394672.711781000,44.228.249.3,192.168.1.74,80,30496,,,6,60,0x0012
1761394672.711781000,44.228.249.3,192.168.1.74,80,20874,,,6,60,0x0012
1761394672.711781000,44.228.249.3,192.168.1.74,80,27125,,,6,60,0x0012
1761394672.711781000,44.228.249.3,192.168.1.74,80,43744,,,6,60,0x0012
1761394672.711781000,44.228.249.3,192.168.1.74,80,36185,,,6,60,0x0012
1761394672.713328000,44.228.249.3,192.168.1.74,80,63688,,,6,60,0x0012
1761394672.713328000,44.228.249.3,192.168.1.74,80,63007,,,6,60,0x0012
1761394672.713328000,44.228.249.3,192.168.1.74,80,38414,,,6,60,0x0012
1761394672.714655000,44.228.249.3,192.168.1.74,80,62520,,,6,60,0x0012
