frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,ip.proto,frame.len,tcp.flags
1759430524.505907000,44.228.249.3,192.168.110.128,1311,48608,,,6,60,0x0014
1759430524.520351000,44.228.249.3,192.168.110.128,2909,48608,,,6,60,0x0014
1759430524.520363000,44.228.249.3,192.168.110.128,9898,48608,,,6,60,0x0014
1759430524.534332000,44.228.249.3,192.168.110.128,19842,48608,,,6,60,0x0014
1759430524.549016000,44.228.249.3,192.168.110.128,2144,48608,,,6,60,0x0014
1759430524.562986000,44.228.249.3,192.168.110.128,1192,48608,,,6,60,0x0014
1759430524.563000000,44.228.249.3,192.168.110.128,544,48608,,,6,60,0x0014
1759430524.577460000,44.228.249.3,192.168.110.128,1010,48608,,,6,60,0x0014
1759430524.591761000,44.228.249.3,192.168.110.128,9485,48608,,,6,60,0x0014
1759430524.591807000,44.228.249.3,192.168.110.128,2041,48608,,,6,60,0x0014
1759430524.606240000,44.228.249.3,192.168.110.128,1947,48608,,,6,60,0x0014
1759430524.619853000,44.228.249.3,192.168.110.128,1063,48608,,,6,60,0x0014
1759430524.633087000,44.228.249.3,192.168.110.128,10616,48608,,,6,60,0x0014
1759430524.633100000,44.228.249.3,192.168.110.128,1062,48608,,,6,60,0x0014
1759430524.646945000,44.228.249.3,192.168.110.128,19283,48608,,,6,60,0x0014
1759430524.661027000,44.228.249.3,192.168.110.128,1198,48608,,,6,60,0x0014
1759430524.661039000,44.228.249.3,192.168.110.128,1066,48608,,,6,60,0x0014
1759430524.674665000,44.228.249.3,192.168.110.128,7201,48608,,,6,60,0x0014
1759430524.689308000,44.228.249.3,192.168.110.128,49158,48608,,,6,60,0x0014
1759430524.703111000,44.228.249.3,192.168.110.128,5718,48608,,,6,60,0x0014
1759430524.703118000,44.228.249.3,192.168.110.128,32,48608,,,6,60,0x0014
1759430524.717314000,44.228.249.3,192.168.110.128,12265,48608,,,6,60,0x0014
1759430524.731167000,44.228.249.3,192.168.110.128,32778,48608,,,6,60,0x0014
1759430524.731171000,44.228.249.3,192.168.110.128,5560,48608,,,6,60,0x0014
1759430524.745520000,44.228.249.3,192.168.110.128,5405,48608,,,6,60,0x0014
1759430524.758848000,44.228.249.3,192.168.110.128,1277,48608,,,6,60,0x0014
1759430524.758853000,44.228.249.3,192.168.110.128,9943,48608,,,6,60,0x0014
1759430524.772689000,44.228.249.3,192.168.110.128,1122,48606,,,6,60,0x0014
1759430524.799945000,44.228.249.3,192.168.110.128,1131,48606,,,6,60,0x0014
1759430524.941677000,44.228.249.3,192.168.110.128,1087,48610,,,6,60,0x0014
1759430524.955408000,44.228.249.3,192.168.110.128,13722,48610,,,6,60,0x0014
1759430524.969402000,44.228.249.3,192.168.110.128,2608,48610,,,6,60,0x0014
1759430524.969411000,44.228.249.3,192.168.110.128,1721,48610,,,6,60,0x0014
1759430524.983144000,44.228.249.3,192.168.110.128,1862,48610,,,6,60,0x0014
1759430524.997269000,44.228.249.3,192.168.110.128,4001,48610,,,6,60,0x0014
1759430524.997282000,44.228.249.3,192.168.110.128,70,48606,,,6,60,0x0014
1759430525.011254000,44.228.249.3,192.168.110.128,1875,48610,,,6,60,0x0014
1759430525.025187000,44.228.249.3,192.168.110.128,8701,48610,,,6,60,0x0014
1759430525.039548000,44.228.249.3,192.168.110.128,35500,48610,,,6,60,0x0014
1759430525.047589000,44.228.249.3,192.168.110.128,1152,48610,,,6,60,0x0014
1759430525.047600000,44.228.249.3,192.168.110.128,3071,48610,,,6,60,0x0014
1759430525.104041000,44.228.249.3,192.168.110.128,9998,48610,,,6,60,0x0014
1759430525.120218000,44.228.249.3,192.168.110.128,1085,48610,,,6,60,0x0014
1759430525.132765000,44.228.249.3,192.168.110.128,9917,48610,,,6,60,0x0014
1759430525.132777000,44.228.249.3,192.168.110.128,20031,48610,,,6,60,0x0014
1759430525.147820000,44.228.249.3,192.168.110.128,2525,48610,,,6,60,0x0014
1759430525.147833000,44.228.249.3,192.168.110.128,5678,48610,,,6,60,0x0014
1759430525.162290000,44.228.249.3,192.168.110.128,6788,48610,,,6,60,0x0014
1759430525.176515000,44.228.249.3,192.168.110.128,3372,48610,,,6,60,0x0014
1759430525.190633000,44.228.249.3,192.168.110.128,7443,48610,,,6,60,0x0014
1759430525.204689000,44.228.249.3,192.168.110.128,1053,48610,,,6,60,0x0014
1759430525.204700000,44.228.249.3,192.168.110.128,1022,48610,,,6,60,0x0014
1759430525.218706000,44.228.249.3,192.168.110.128,667,48610,,,6,60,0x0014
1759430525.218718000,44.228.249.3,192.168.110.128,1086,48610,,,6,60,0x0014
1759430525.243878000,44.228.249.3,192.168.110.128,9944,48610,,,6,60,0x0014
1759430525.243883000,44.228.249.3,192.168.110.128,49157,48610,,,6,60,0x0014
1759430525.258360000,44.228.249.3,192.168.110.128,5922,48610,,,6,60,0x0014
1759430525.271808000,44.228.249.3,192.168.110.128,80,33482,,,6,60,0x0010
1759430525.272145000,44.228.249.3,192.168.110.128,6112,48610,,,6,60,0x0014
1759430525.286011000,44.228.249.3,192.168.110.128,1169,48610,,,6,60,0x0014
1759430525.286016000,44.228.249.3,192.168.110.128,5730,48610,,,6,60,0x0014
1759430525.300520000,44.228.249.3,192.168.110.128,9500,48610,,,6,60,0x0014
1759430525.315119000,44.228.249.3,192.168.110.128,259,48610,,,6,60,0x0014
1759430525.315132000,44.228.249.3,192.168.110.128,2191,48610,,,6,60,0x0014
1759430525.315132000,44.228.249.3,192.168.110.128,2222,48610,,,6,60,0x0014
1759430525.329990000,44.228.249.3,192.168.110.128,26214,48610,,,6,60,0x0014
1759430525.344230000,44.228.249.3,192.168.110.128,1998,48610,,,6,60,0x0014
1759430525.358191000,44.228.249.3,192.168.110.128,3493,48610,,,6,60,0x0014
1759430525.373508000,44.228.249.3,192.168.110.128,1311,48610,,,6,60,0x0014
1759430525.389669000,44.228.249.3,192.168.110.128,9898,48610,,,6,60,0x0014
1759430525.401047000,44.228.249.3,192.168.110.128,2909,48610,,,6,60,0x0014
1759430525.401060000,44.228.249.3,192.168.110.128,19842,48610,,,6,60,0x0014
1759430525.416281000,44.228.249.3,192.168.110.128,2144,48610,,,6,60,0x0014
1759430525.429944000,44.228.249.3,192.168.110.128,544,48610,,,6,60,0x0014
1759430525.429957000,44.228.249.3,192.168.110.128,1010,48610,,,6,60,0x0014
1759430525.444520000,44.228.249.3,192.168.110.128,1192,48610,,,6,60,0x0014
1759430525.444533000,44.228.249.3,192.168.110.128,9485,48610,,,6,60,0x0014
1759430525.458340000,44.228.249.3,192.168.110.128,1947,48610,,,6,60,0x0014
1759430525.472622000,44.228.249.3,192.168.110.128,2041,48610,,,6,60,0x0014
1759430525.472635000,44.228.249.3,192.168.110.128,1063,48610,,,6,60,0x0014
1759430525.500513000,44.228.249.3,192.168.110.128,1062,48610,,,6,60,0x0014
1759430525.500526000,44.228.249.3,192.168.110.128,10616,48610,,,6,60,0x0014
1759430525.500527000,44.228.249.3,192.168.110.128,19283,48610,,,6,60,0x0014
1759430525.517186000,44.228.249.3,192.168.110.128,80,33482,,,6,60,0x0019
1759430525.517477000,44.228.249.3,192.168.110.128,80,33482,,,6,60,0x0010
1759430525.530360000,44.228.249.3,192.168.110.128,1066,48610,,,6,60,0x0014
1759430525.543341000,44.228.249.3,192.168.110.128,1198,48610,,,6,60,0x0014
1759430525.556932000,44.228.249.3,192.168.110.128,49158,48610,,,6,60,0x0014
1759430525.556938000,44.228.249.3,192.168.110.128,7201,48610,,,6,60,0x0014
1759430525.571052000,44.228.249.3,192.168.110.128,5718,48610,,,6,60,0x0014
1759430525.585478000,44.228.249.3,192.168.110.128,12265,48610,,,6,60,0x0014
1759430525.600776000,44.228.249.3,192.168.110.128,32778,48610,,,6,60,0x0014
1759430525.600781000,44.228.249.3,192.168.110.128,5560,48610,,,6,60,0x0014
1759430525.613314000,44.228.249.3,192.168.110.128,5405,48610,,,6,60,0x0014
1759430525.627962000,44.228.249.3,192.168.110.128,1277,48610,,,6,60,0x0014
1759430525.642049000,44.228.249.3,192.168.110.128,9943,48610,,,6,60,0x0014
1759430525.642067000,44.228.249.3,192.168.110.128,1122,48608,,,6,60,0x0014
1759430525.659674000,44.228.249.3,192.168.110.128,1131,48608,,,6,60,0x0014
1759430525.670066000,44.228.249.3,192.168.110.128,32,48610,,,6,60,0x0014
1759430525.670080000,44.228.249.3,192.168.110.128,1272,48610,,,6,60,0x0014
1759430525.684299000,44.228.249.3,192.168.110.128,5080,48610,,,6,60,0x0014
1759430525.697833000,44.228.249.3,192.168.110.128,7741,48610,,,6,60,0x0014
1759430525.712475000,44.228.249.3,192.168.110.128,4111,48610,,,6,60,0x0014
1759430525.712486000,44.228.249.3,192.168.110.128,8000,48610,,,6,60,0x0014
1759430525.726596000,44.228.249.3,192.168.110.128,6389,48610,,,6,60,0x0014
1759430525.740920000,44.228.249.3,192.168.110.128,17877,48610,,,6,60,0x0014
1759430525.755466000,44.228.249.3,192.168.110.128,9081,48610,,,6,60,0x0014
1759430525.762963000,44.228.249.3,192.168.110.128,80,46460,,,6,60,0x0012
1759430525.763359000,44.228.249.3,192.168.110.128,80,46460,,,6,60,0x0010
1759430525.769486000,44.228.249.3,192.168.110.128,1461,48610,,,6,60,0x0014
1759430525.769499000,44.228.249.3,192.168.110.128,406,48610,,,6,60,0x0014
1759430525.784249000,44.228.249.3,192.168.110.128,27353,48610,,,6,60,0x0014
1759430525.797823000,44.228.249.3,192.168.110.128,5815,48606,,,6,60,0x0014
1759430525.797832000,44.228.249.3,192.168.110.128,9011,48610,,,6,60,0x0014
1759430525.812256000,44.228.249.3,192.168.110.128,28201,48606,,,6,60,0x0014
1759430525.827005000,44.228.249.3,192.168.110.128,1296,48606,,,6,60,0x0014
1759430525.841090000,44.228.249.3,192.168.110.128,37,48606,,,6,60,0x0014
1759430525.856035000,44.228.249.3,192.168.110.128,2043,48606,,,6,60,0x0014
1759430525.856044000,44.228.249.3,192.168.110.128,6346,48606,,,6,60,0x0014
1759430525.869821000,44.228.249.3,192.168.110.128,70,48608,,,6,60,0x0014
1759430525.884251000,44.228.249.3,192.168.110.128,49,48606,,,6,60,0x0014
1759430525.899055000,44.228.249.3,192.168.110.128,5633,48606,,,6,60,0x0014
1759430525.899069000,44.228.249.3,192.168.110.128,6009,48606,,,6,60,0x0014
1759430525.915333000,44.228.249.3,192.168.110.128,2021,48606,,,6,60,0x0014
1759430525.927091000,44.228.249.3,192.168.110.128,6003,48606,,,6,60,0x0014
1759430525.940191000,44.228.249.3,192.168.110.128,2718,48606,,,6,60,0x0014
1759430525.940204000,44.228.249.3,192.168.110.128,8093,48606,,,6,60,0x0014
1759430525.953986000,44.228.249.3,192.168.110.128,11111,48606,,,6,60,0x0014
1759430525.968016000,44.228.249.3,192.168.110.128,6666,48606,,,6,60,0x0014
1759430525.981886000,44.228.249.3,192.168.110.128,1030,48606,,,6,60,0x0014
1759430525.981895000,44.228.249.3,192.168.110.128,9666,48606,,,6,60,0x0014
1759430525.996444000,44.228.249.3,192.168.110.128,27356,48606,,,6,60,0x0014
1759430526.007345000,44.228.249.3,192.168.110.128,80,46460,,,6,60,0x0019
1759430526.007631000,44.228.249.3,192.168.110.128,80,46460,,,6,60,0x0010
1759430526.010558000,44.228.249.3,192.168.110.128,5298,48606,,,6,60,0x0014
1759430526.010562000,44.228.249.3,192.168.110.128,49154,48606,,,6,60,0x0014
1759430526.024920000,44.228.249.3,192.168.110.128,1594,48606,,,6,60,0x0014
1759430526.038817000,44.228.249.3,192.168.110.128,1434,48606,,,6,60,0x0014
1759430526.052992000,44.228.249.3,192.168.110.128,52869,48606,,,6,60,0x0014
1759430526.053001000,44.228.249.3,192.168.110.128,57294,48606,,,6,60,0x0014
1759430526.068121000,44.228.249.3,192.168.110.128,2005,48606,,,6,60,0x0014
1759430526.081911000,44.228.249.3,192.168.110.128,5222,48606,,,6,60,0x0014
1759430526.095730000,44.228.249.3,192.168.110.128,843,48606,,,6,60,0x0014
1759430526.095743000,44.228.249.3,192.168.110.128,1023,48606,,,6,60,0x0014
1759430526.109620000,44.228.249.3,192.168.110.128,49159,48606,,,6,60,0x0014
1759430526.123673000,44.228.249.3,192.168.110.128,55056,48606,,,6,60,0x0014
1759430526.137742000,44.228.249.3,192.168.110.128,16992,48606,,,6,60,0x0014
1759430526.137747000,44.228.249.3,192.168.110.128,7920,48606,,,6,60,0x0014
1759430526.151965000,44.228.249.3,192.168.110.128,2034,48606,,,6,60,0x0014
1759430526.166010000,44.228.249.3,192.168.110.128,32771,48606,,,6,60,0x0014
1759430526.181296000,44.228.249.3,192.168.110.128,49152,48606,,,6,60,0x0014
1759430526.181309000,44.228.249.3,192.168.110.128,720,48606,,,6,60,0x0014
1759430526.194296000,44.228.249.3,192.168.110.128,2393,48606,,,6,60,0x0014
1759430526.208140000,44.228.249.3,192.168.110.128,2383,48606,,,6,60,0x0014
1759430526.222633000,44.228.249.3,192.168.110.128,34571,48606,,,6,60,0x0014
1759430526.237096000,44.228.249.3,192.168.110.128,9009,48606,,,6,60,0x0014
1759430526.250256000,44.228.249.3,192.168.110.128,80,46462,,,6,60,0x0012
1759430526.250773000,44.228.249.3,192.168.110.128,80,46462,,,6,60,0x0010
1759430526.251100000,44.228.249.3,192.168.110.128,512,48606,,,6,60,0x0014
1759430526.265404000,44.228.249.3,192.168.110.128,5510,48606,,,6,60,0x0014
1759430526.265415000,44.228.249.3,192.168.110.128,555,48606,,,6,60,0x0014
1759430526.279943000,44.228.249.3,192.168.110.128,2811,48606,,,6,60,0x0014
1759430526.295294000,44.228.249.3,192.168.110.128,545,48606,,,6,60,0x0014
1759430526.308908000,44.228.249.3,192.168.110.128,3003,48606,,,6,60,0x0014
1759430526.308921000,44.228.249.3,192.168.110.128,2003,48606,,,6,60,0x0014
1759430526.322921000,44.228.249.3,192.168.110.128,5061,48606,,,6,60,0x0014
1759430526.336877000,44.228.249.3,192.168.110.128,1110,48606,,,6,60,0x0014
1759430526.357299000,44.228.249.3,192.168.110.128,19101,48606,,,6,60,0x0014
1759430526.364688000,44.228.249.3,192.168.110.128,1132,48606,,,6,60,0x0014
1759430526.364702000,44.228.249.3,192.168.110.128,44176,48606,,,6,60,0x0014
1759430526.378028000,44.228.249.3,192.168.110.128,1107,48606,,,6,60,0x0014
1759430526.392311000,44.228.249.3,192.168.110.128,6692,48606,,,6,60,0x0014
1759430526.392318000,44.228.249.3,192.168.110.128,100,48606,,,6,60,0x0014
1759430526.405974000,44.228.249.3,192.168.110.128,15660,48606,,,6,60,0x0014
1759430526.437576000,44.228.249.3,192.168.110.128,5904,48606,,,6,60,0x0014
1759430526.449488000,44.228.249.3,192.168.110.128,666,48606,,,6,60,0x0014
1759430526.449502000,44.228.249.3,192.168.110.128,5200,48606,,,6,60,0x0014
1759430526.463317000,44.228.249.3,192.168.110.128,1059,48606,,,6,60,0x0014
1759430526.477528000,44.228.249.3,192.168.110.128,4279,48606,,,6,60,0x0014
1759430526.491443000,44.228.249.3,192.168.110.128,6006,48606,,,6,60,0x0014
1759430526.491450000,44.228.249.3,192.168.110.128,548,48606,,,6,60,0x0014
1759430526.494372000,44.228.249.3,192.168.110.128,80,46462,,,6,211,0x0019
1759430526.505476000,44.228.249.3,192.168.110.128,5280,48606,,,6,60,0x0014
1759430526.521331000,44.228.249.3,192.168.110.128,1122,48610,,,6,60,0x0014
1759430526.521342000,44.228.249.3,192.168.110.128,2701,48606,,,6,60,0x0014
1759430526.533673000,44.228.249.3,192.168.110.128,1131,48610,,,6,60,0x0014
1759430526.547536000,44.228.249.3,192.168.110.128,1096,48606,,,6,60,0x0014
1759430526.562041000,44.228.249.3,192.168.110.128,5999,48606,,,6,60,0x0014
1759430526.562050000,44.228.249.3,192.168.110.128,43,48606,,,6,60,0x0014
1759430526.564155000,44.228.249.3,192.168.110.128,80,46462,,,6,60,0x0010
1759430526.576317000,44.228.249.3,192.168.110.128,3986,48606,,,6,60,0x0014
1759430526.576323000,44.228.249.3,192.168.110.128,2105,48606,,,6,60,0x0014
1759430526.576324000,44.228.249.3,192.168.110.128,2196,48606,,,6,60,0x0014
1759430526.590325000,44.228.249.3,192.168.110.128,3211,48606,,,6,60,0x0014
1759430526.618945000,44.228.249.3,192.168.110.128,2043,48608,,,6,60,0x0014
1759430526.618956000,44.228.249.3,192.168.110.128,49,48608,,,6,60,0x0014
1759430526.633410000,44.228.249.3,192.168.110.128,70,48610,,,6,60,0x0014
1759430526.647213000,44.228.249.3,192.168.110.128,6009,48608,,,6,60,0x0014
1759430526.676405000,44.228.249.3,192.168.110.128,2021,48608,,,6,60,0x0014
1759430526.676418000,44.228.249.3,192.168.110.128,5633,48608,,,6,60,0x0014
1759430526.690697000,44.228.249.3,192.168.110.128,6003,48608,,,6,60,0x0014
1759430526.704924000,44.228.249.3,192.168.110.128,2718,48608,,,6,60,0x0014
1759430526.704938000,44.228.249.3,192.168.110.128,8093,48608,,,6,60,0x0014
1759430526.719457000,44.228.249.3,192.168.110.128,11111,48608,,,6,60,0x0014
1759430526.733793000,44.228.249.3,192.168.110.128,6666,48608,,,6,60,0x0014
1759430526.733810000,44.228.249.3,192.168.110.128,9666,48608,,,6,60,0x0014
1759430526.733811000,44.228.249.3,192.168.110.128,1030,48608,,,6,60,0x0014
1759430526.763106000,44.228.249.3,192.168.110.128,27356,48608,,,6,60,0x0014
1759430526.777379000,44.228.249.3,192.168.110.128,5298,48608,,,6,60,0x0014
1759430526.777387000,44.228.249.3,192.168.110.128,49154,48608,,,6,60,0x0014
1759430526.791675000,44.228.249.3,192.168.110.128,1594,48608,,,6,60,0x0014
1759430526.806285000,44.228.249.3,192.168.110.128,57294,48608,,,6,60,0x0014
1759430526.806293000,44.228.249.3,192.168.110.128,1434,48608,,,6,60,0x0014
1759430526.820615000,44.228.249.3,192.168.110.128,2005,48608,,,6,60,0x0014
1759430526.820644000,44.228.249.3,192.168.110.128,52869,48608,,,6,60,0x0014
1759430526.822337000,44.228.249.3,192.168.110.128,80,46476,,,6,60,0x0012
1759430526.822738000,44.228.249.3,192.168.110.128,80,46476,,,6,60,0x0010
1759430526.834807000,44.228.249.3,192.168.110.128,1023,48608,,,6,60,0x0014
1759430526.834813000,44.228.249.3,192.168.110.128,5222,48608,,,6,60,0x0014
1759430526.848476000,44.228.249.3,192.168.110.128,843,48608,,,6,60,0x0014
1759430526.863511000,44.228.249.3,192.168.110.128,49159,48608,,,6,60,0x0014
1759430526.874611000,44.228.249.3,192.168.110.128,55056,48608,,,6,60,0x0014
1759430526.902898000,44.228.249.3,192.168.110.128,16992,48608,,,6,60,0x0014
1759430526.918673000,44.228.249.3,192.168.110.128,7920,48608,,,6,60,0x0014
1759430526.935557000,44.228.249.3,192.168.110.128,32771,48608,,,6,60,0x0014
1759430526.935589000,44.228.249.3,192.168.110.128,49152,48608,,,6,60,0x0014
1759430526.945270000,44.228.249.3,192.168.110.128,720,48608,,,6,60,0x0014
1759430526.958673000,44.228.249.3,192.168.110.128,2393,48608,,,6,60,0x0014
1759430526.972297000,44.228.249.3,192.168.110.128,2383,48608,,,6,60,0x0014
1759430526.986927000,44.228.249.3,192.168.110.128,2034,48608,,,6,60,0x0014
1759430526.986937000,44.228.249.3,192.168.110.128,34571,48608,,,6,60,0x0014
1759430527.000689000,44.228.249.3,192.168.110.128,9009,48608,,,6,60,0x0014
1759430527.015287000,44.228.249.3,192.168.110.128,555,48608,,,6,60,0x0014
1759430527.015299000,44.228.249.3,192.168.110.128,512,48608,,,6,60,0x0014
1759430527.029614000,44.228.249.3,192.168.110.128,5510,48608,,,6,60,0x0014
1759430527.043675000,44.228.249.3,192.168.110.128,2811,48608,,,6,60,0x0014
1759430527.057450000,44.228.249.3,192.168.110.128,2003,48608,,,6,60,0x0014
1759430527.057455000,44.228.249.3,192.168.110.128,545,48608,,,6,60,0x0014
1759430527.071849000,44.228.249.3,192.168.110.128,3003,48608,,,6,60,0x0014
1759430527.081079000,44.228.249.3,192.168.110.128,80,46476,,,6,363,0x0019
1759430527.082725000,44.228.249.3,192.168.110.128,80,46476,,,6,60,0x0010
1759430527.086320000,44.228.249.3,192.168.110.128,1110,48608,,,6,60,0x0014
1759430527.086325000,44.228.249.3,192.168.110.128,5061,48608,,,6,60,0x0014
1759430527.100329000,44.228.249.3,192.168.110.128,19101,48608,,,6,60,0x0014
1759430527.114954000,44.228.249.3,192.168.110.128,1132,48608,,,6,60,0x0014
1759430527.129386000,44.228.249.3,192.168.110.128,44176,48608,,,6,60,0x0014
1759430527.129395000,44.228.249.3,192.168.110.128,6692,48608,,,6,60,0x0014
1759430527.129396000,44.228.249.3,192.168.110.128,1107,48608,,,6,60,0x0014
1759430527.144201000,44.228.249.3,192.168.110.128,100,48608,,,6,60,0x0014
1759430527.160490000,44.228.249.3,192.168.110.128,6346,48608,,,6,60,0x0014
1759430527.169382000,44.228.249.3,192.168.110.128,15660,48608,,,6,60,0x0014
1759430527.187127000,44.228.249.3,192.168.110.128,666,48608,,,6,60,0x0014
1759430527.187140000,44.228.249.3,192.168.110.128,5904,48608,,,6,60,0x0014
1759430527.200747000,44.228.249.3,192.168.110.128,5200,48608,,,6,60,0x0014
1759430527.212314000,44.228.249.3,192.168.110.128,1059,48608,,,6,60,0x0014
1759430527.227128000,44.228.249.3,192.168.110.128,4279,48608,,,6,60,0x0014
1759430527.227143000,44.228.249.3,192.168.110.128,6006,48608,,,6,60,0x0014
1759430527.240728000,44.228.249.3,192.168.110.128,548,48608,,,6,60,0x0014
1759430527.255039000,44.228.249.3,192.168.110.128,2701,48608,,,6,60,0x0014
1759430527.255053000,44.228.249.3,192.168.110.128,5280,48608,,,6,60,0x0014
1759430527.270750000,44.228.249.3,192.168.110.128,37,48608,,,6,60,0x0014
1759430527.284440000,44.228.249.3,192.168.110.128,1296,48608,,,6,60,0x0014
1759430527.298342000,44.228.249.3,192.168.110.128,1096,48608,,,6,60,0x0014
1759430527.298355000,44.228.249.3,192.168.110.128,5999,48608,,,6,60,0x0014
1759430527.312179000,44.228.249.3,192.168.110.128,43,48608,,,6,60,0x0014
1759430527.326827000,44.228.249.3,192.168.110.128,3986,48608,,,6,60,0x0014
1759430527.326832000,44.228.249.3,192.168.110.128,2105,48608,,,6,60,0x0014
1759430527.340234000,44.228.249.3,192.168.110.128,2196,48608,,,6,60,0x0014
1759430527.355635000,44.228.249.3,192.168.110.128,3211,48608,,,6,60,0x0014
1759430527.368313000,44.228.249.3,192.168.110.128,28201,48608,,,6,60,0x0014
1759430527.382036000,44.228.249.3,192.168.110.128,2043,48610,,,6,60,0x0014
1759430527.396393000,44.228.249.3,192.168.110.128,5815,48608,,,6,60,0x0014
1759430527.411769000,44.228.249.3,192.168.110.128,49,48610,,,6,60,0x0014
1759430527.411783000,44.228.249.3,192.168.110.128,6009,48610,,,6,60,0x0014
1759430527.424989000,44.228.249.3,192.168.110.128,5633,48610,,,6,60,0x0014
1759430527.441299000,44.228.249.3,192.168.110.128,2021,48610,,,6,60,0x0014
1759430527.456924000,44.228.249.3,192.168.110.128,6003,48610,,,6,60,0x0014
1759430527.469546000,44.228.249.3,192.168.110.128,8093,48610,,,6,60,0x0014
1759430527.469560000,44.228.249.3,192.168.110.128,11111,48610,,,6,60,0x0014
1759430527.484243000,44.228.249.3,192.168.110.128,6666,48610,,,6,60,0x0014
1759430527.497955000,44.228.249.3,192.168.110.128,9666,48610,,,6,60,0x0014
1759430527.512094000,44.228.249.3,192.168.110.128,1030,48610,,,6,60,0x0014
1759430527.526411000,44.228.249.3,192.168.110.128,27356,48610,,,6,60,0x0014
1759430527.526420000,44.228.249.3,192.168.110.128,5298,48610,,,6,60,0x0014
1759430527.555157000,44.228.249.3,192.168.110.128,1594,48610,,,6,60,0x0014
1759430527.555170000,44.228.249.3,192.168.110.128,49154,48610,,,6,60,0x0014
1759430527.569337000,44.228.249.3,192.168.110.128,1434,48610,,,6,60,0x0014
1759430527.583336000,44.228.249.3,192.168.110.128,52869,48610,,,6,60,0x0014
1759430527.583345000,44.228.249.3,192.168.110.128,57294,48610,,,6,60,0x0014
1759430527.597481000,44.228.249.3,192.168.110.128,2005,48610,,,6,60,0x0014
1759430527.611672000,44.228.249.3,192.168.110.128,5222,48610,,,6,60,0x0014
1759430527.611680000,44.228.249.3,192.168.110.128,1023,48610,,,6,60,0x0014
1759430527.626102000,44.228.249.3,192.168.110.128,843,48610,,,6,60,0x0014
1759430527.640388000,44.228.249.3,192.168.110.128,49159,48610,,,6,60,0x0014
1759430527.654930000,44.228.249.3,192.168.110.128,55056,48610,,,6,60,0x0014
1759430527.654939000,44.228.249.3,192.168.110.128,16992,48610,,,6,60,0x0014
1759430527.669735000,44.228.249.3,192.168.110.128,7920,48610,,,6,60,0x0014
1759430527.683736000,44.228.249.3,192.168.110.128,49152,48610,,,6,60,0x0014
1759430527.683749000,44.228.249.3,192.168.110.128,32771,48610,,,6,60,0x0014
1759430527.697989000,44.228.249.3,192.168.110.128,720,48610,,,6,60,0x0014
1759430527.712854000,44.228.249.3,192.168.110.128,2718,48610,,,6,60,0x0014
1759430527.712870000,44.228.249.3,192.168.110.128,2393,48610,,,6,60,0x0014
1759430527.727884000,44.228.249.3,192.168.110.128,2383,48610,,,6,60,0x0014
1759430527.740984000,44.228.249.3,192.168.110.128,2034,48610,,,6,60,0x0014
1759430527.755184000,44.228.249.3,192.168.110.128,34571,48610,,,6,60,0x0014
1759430527.755199000,44.228.249.3,192.168.110.128,9009,48610,,,6,60,0x0014
1759430527.768973000,44.228.249.3,192.168.110.128,512,48610,,,6,60,0x0014
1759430527.783257000,44.228.249.3,192.168.110.128,555,48610,,,6,60,0x0014
1759430527.798437000,44.228.249.3,192.168.110.128,5510,48610,,,6,60,0x0014
1759430527.798449000,44.228.249.3,192.168.110.128,2811,48610,,,6,60,0x0014
1759430527.810112000,44.228.249.3,192.168.110.128,545,48610,,,6,60,0x0014
1759430527.824479000,44.228.249.3,192.168.110.128,2003,48610,,,6,60,0x0014
1759430527.838386000,44.228.249.3,192.168.110.128,5061,48610,,,6,60,0x0014
1759430527.838396000,44.228.249.3,192.168.110.128,3003,48610,,,6,60,0x0014
1759430527.852155000,44.228.249.3,192.168.110.128,1110,48610,,,6,60,0x0014
1759430527.865759000,44.228.249.3,192.168.110.128,19101,48610,,,6,60,0x0014
1759430527.880033000,44.228.249.3,192.168.110.128,1059,48610,,,6,60,0x0014
1759430527.893983000,44.228.249.3,192.168.110.128,4279,48610,,,6,60,0x0014
1759430527.908304000,44.228.249.3,192.168.110.128,6006,48610,,,6,60,0x0014
1759430527.922357000,44.228.249.3,192.168.110.128,548,48610,,,6,60,0x0014
1759430527.922371000,44.228.249.3,192.168.110.128,5280,48610,,,6,60,0x0014
1759430527.952702000,44.228.249.3,192.168.110.128,1296,48610,,,6,60,0x0014
1759430527.952716000,44.228.249.3,192.168.110.128,2701,48610,,,6,60,0x0014
1759430527.963633000,44.228.249.3,192.168.110.128,1096,48610,,,6,60,0x0014
1759430527.963647000,44.228.249.3,192.168.110.128,37,48610,,,6,60,0x0014
1759430527.976920000,44.228.249.3,192.168.110.128,5999,48610,,,6,60,0x0014
1759430527.976938000,44.228.249.3,192.168.110.128,43,48610,,,6,60,0x0014
1759430527.991665000,44.228.249.3,192.168.110.128,2105,48610,,,6,60,0x0014
1759430527.991678000,44.228.249.3,192.168.110.128,3986,48610,,,6,60,0x0014
1759430528.018646000,44.228.249.3,192.168.110.128,2196,48610,,,6,60,0x0014
1759430528.018660000,44.228.249.3,192.168.110.128,3211,48610,,,6,60,0x0014
1759430528.023229000,44.228.249.3,192.168.110.128,28201,48610,,,6,60,0x0014
1759430528.037414000,44.228.249.3,192.168.110.128,5200,48610,,,6,60,0x0014
