frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,ip.proto,frame.len,tcp.flags,src_port,dst_port,tcp.flags.int,flag_fin,flag_syn,flag_rst,flag_psh,flag_ack,flag_urg,http.request.method,http.request.uri,http.host,data.text
1759430433.099318,44.228.249.3,192.168.110.128,80,48350,0,0,6,60,0x0004,80,48350,4,0,0,1,0,0,0,,,,
1759430433.344687,44.228.249.3,192.168.110.128,0,0,0,0,1,60,,0,0,0,0,0,0,0,0,0,,,,
1759430434.474615,44.228.249.3,192.168.110.128,80,48611,0,0,6,60,0x0004,80,48611,4,0,0,1,0,0,0,,,,
1759430434.616811,44.228.249.3,192.168.110.128,80,48606,0,0,6,60,0x0012,80,48606,18,0,1,0,0,1,0,,,,
1759430434.725659,44.228.249.3,192.168.110.128,80,48608,0,0,6,60,0x0012,80,48608,18,0,1,0,0,1,0,,,,
1759430436.525357,44.228.249.3,192.168.110.128,80,48613,0,0,6,60,0x0004,80,48613,4,0,0,1,0,0,0,,,,
1759430437.776394,44.228.249.3,192.168.110.128,80,48615,0,0,6,60,0x0004,80,48615,4,0,0,1,0,0,0,,,,
1759430439.256095,44.228.249.3,192.168.110.128,80,48617,0,0,6,60,0x0004,80,48617,4,0,0,1,0,0,0,,,,
1759430440.561836,44.228.249.3,192.168.110.128,80,48619,0,0,6,60,0x0004,80,48619,4,0,0,1,0,0,0,,,,
1759430442.009602,44.228.249.3,192.168.110.128,80,48621,0,0,6,60,0x0004,80,48621,4,0,0,1,0,0,0,,,,
1759430460.9616,44.228.249.3,192.168.110.128,443,48350,0,0,6,60,0x0014,443,48350,20,0,0,1,0,1,0,,,,
1759430460.96165,44.228.249.3,192.168.110.128,199,48606,0,0,6,60,0x0014,199,48606,20,0,0,1,0,1,0,,,,
1759430460.96184,44.228.249.3,192.168.110.128,1723,48606,0,0,6,60,0x0014,1723,48606,20,0,0,1,0,1,0,,,,
1759430460.961841,44.228.249.3,192.168.110.128,8888,48606,0,0,6,60,0x0014,8888,48606,20,0,0,1,0,1,0,,,,
1759430460.961842,44.228.249.3,192.168.110.128,111,48606,0,0,6,60,0x0014,111,48606,20,0,0,1,0,1,0,,,,
1759430460.961898,44.228.249.3,192.168.110.128,995,48606,0,0,6,60,0x0014,995,48606,20,0,0,1,0,1,0,,,,
1759430460.9619,44.228.249.3,192.168.110.128,8080,48606,0,0,6,60,0x0014,8080,48606,20,0,0,1,0,1,0,,,,
1759430460.961901,44.228.249.3,192.168.110.128,587,48606,0,0,6,60,0x0014,587,48606,20,0,0,1,0,1,0,,,,
1759430460.961902,44.228.249.3,192.168.110.128,22,48606,0,0,6,60,0x0014,22,48606,20,0,0,1,0,1,0,,,,
1759430460.961902,44.228.249.3,192.168.110.128,21,48606,0,0,6,60,0x0014,21,48606,20,0,0,1,0,1,0,,,,
1759430460.961903,44.228.249.3,192.168.110.128,256,48606,0,0,6,60,0x0014,256,48606,20,0,0,1,0,1,0,,,,
1759430460.961904,44.228.249.3,192.168.110.128,1723,48608,0,0,6,60,0x0014,1723,48608,20,0,0,1,0,1,0,,,,
1759430460.961905,44.228.249.3,192.168.110.128,995,48608,0,0,6,60,0x0014,995,48608,20,0,0,1,0,1,0,,,,
1759430460.961945,44.228.249.3,192.168.110.128,22,48608,0,0,6,60,0x0014,22,48608,20,0,0,1,0,1,0,,,,
1759430460.961946,44.228.249.3,192.168.110.128,8888,48608,0,0,6,60,0x0014,8888,48608,20,0,0,1,0,1,0,,,,
1759430460.961961,44.228.249.3,192.168.110.128,587,48608,0,0,6,60,0x0014,587,48608,20,0,0,1,0,1,0,,,,
1759430460.961969,44.228.249.3,192.168.110.128,199,48608,0,0,6,60,0x0014,199,48608,20,0,0,1,0,1,0,,,,
1759430460.96197,44.228.249.3,192.168.110.128,8080,48608,0,0,6,60,0x0014,8080,48608,20,0,0,1,0,1,0,,,,
1759430460.962008,44.228.249.3,192.168.110.128,21,48608,0,0,6,60,0x0014,21,48608,20,0,0,1,0,1,0,,,,
1759430460.962009,44.228.249.3,192.168.110.128,256,48608,0,0,6,60,0x0014,256,48608,20,0,0,1,0,1,0,,,,
1759430460.96201,44.228.249.3,192.168.110.128,111,48608,0,0,6,60,0x0014,111,48608,20,0,0,1,0,1,0,,,,
1759430460.962011,44.228.249.3,192.168.110.128,135,48606,0,0,6,60,0x0014,135,48606,20,0,0,1,0,1,0,,,,
1759430460.962012,44.228.249.3,192.168.110.128,3389,48606,0,0,6,60,0x0014,3389,48606,20,0,0,1,0,1,0,,,,
1759430460.96202,44.228.249.3,192.168.110.128,3306,48606,0,0,6,60,0x0014,3306,48606,20,0,0,1,0,1,0,,,,
1759430460.962021,44.228.249.3,192.168.110.128,5900,48606,0,0,6,60,0x0014,5900,48606,20,0,0,1,0,1,0,,,,
1759430460.962056,44.228.249.3,192.168.110.128,143,48606,0,0,6,60,0x0014,143,48606,20,0,0,1,0,1,0,,,,
1759430460.962094,44.228.249.3,192.168.110.128,23,48606,0,0,6,60,0x0014,23,48606,20,0,0,1,0,1,0,,,,
1759430460.962095,44.228.249.3,192.168.110.128,113,48606,0,0,6,60,0x0014,113,48606,20,0,0,1,0,1,0,,,,
1759430460.962096,44.228.249.3,192.168.110.128,993,48606,0,0,6,60,0x0014,993,48606,20,0,0,1,0,1,0,,,,
1759430479.908535,44.228.249.3,192.168.110.128,912,48606,0,0,6,60,0x0014,912,48606,20,0,0,1,0,1,0,,,,
1759430479.908546,44.228.249.3,192.168.110.128,6005,48606,0,0,6,60,0x0014,6005,48606,20,0,0,1,0,1,0,,,,
1759430479.908558,44.228.249.3,192.168.110.128,3325,48606,0,0,6,60,0x0014,3325,48606,20,0,0,1,0,1,0,,,,
1759430479.908559,44.228.249.3,192.168.110.128,3737,48606,0,0,6,60,0x0014,3737,48606,20,0,0,1,0,1,0,,,,
1759430479.90856,44.228.249.3,192.168.110.128,2135,48606,0,0,6,60,0x0014,2135,48606,20,0,0,1,0,1,0,,,,
1759430479.908561,44.228.249.3,192.168.110.128,10012,48606,0,0,6,60,0x0014,10012,48606,20,0,0,1,0,1,0,,,,
1759430479.908562,44.228.249.3,192.168.110.128,49167,48606,0,0,6,60,0x0014,49167,48606,20,0,0,1,0,1,0,,,,
1759430479.908563,44.228.249.3,192.168.110.128,3269,48606,0,0,6,60,0x0014,3269,48606,20,0,0,1,0,1,0,,,,
1759430479.908564,44.228.249.3,192.168.110.128,65389,48606,0,0,6,60,0x0014,65389,48606,20,0,0,1,0,1,0,,,,
1759430479.908564,44.228.249.3,192.168.110.128,32774,48606,0,0,6,60,0x0014,32774,48606,20,0,0,1,0,1,0,,,,
1759430479.908565,44.228.249.3,192.168.110.128,2604,48606,0,0,6,60,0x0014,2604,48606,20,0,0,1,0,1,0,,,,
1759430479.908567,44.228.249.3,192.168.110.128,3325,48608,0,0,6,60,0x0014,3325,48608,20,0,0,1,0,1,0,,,,
1759430479.908579,44.228.249.3,192.168.110.128,1974,48608,0,0,6,60,0x0014,1974,48608,20,0,0,1,0,1,0,,,,
1759430479.90858,44.228.249.3,192.168.110.128,3580,48608,0,0,6,60,0x0014,3580,48608,20,0,0,1,0,1,0,,,,
1759430479.908591,44.228.249.3,192.168.110.128,3580,48606,0,0,6,60,0x0014,3580,48606,20,0,0,1,0,1,0,,,,
1759430479.908592,44.228.249.3,192.168.110.128,5801,48606,0,0,6,60,0x0014,5801,48606,20,0,0,1,0,1,0,,,,
1759430479.9086,44.228.249.3,192.168.110.128,389,48606,0,0,6,60,0x0014,389,48606,20,0,0,1,0,1,0,,,,
1759430479.908608,44.228.249.3,192.168.110.128,33,48606,0,0,6,60,0x0014,33,48606,20,0,0,1,0,1,0,,,,
1759430479.908609,44.228.249.3,192.168.110.128,2998,48606,0,0,6,60,0x0014,2998,48606,20,0,0,1,0,1,0,,,,
1759430479.90861,44.228.249.3,192.168.110.128,1105,48606,0,0,6,60,0x0014,1105,48606,20,0,0,1,0,1,0,,,,
1759430479.908611,44.228.249.3,192.168.110.128,1580,48606,0,0,6,60,0x0014,1580,48606,20,0,0,1,0,1,0,,,,
1759430479.908611,44.228.249.3,192.168.110.128,912,48608,0,0,6,60,0x0014,912,48608,20,0,0,1,0,1,0,,,,
1759430479.90862,44.228.249.3,192.168.110.128,20828,48606,0,0,6,60,0x0014,20828,48606,20,0,0,1,0,1,0,,,,
1759430479.90862,44.228.249.3,192.168.110.128,4899,48606,0,0,6,60,0x0014,4899,48606,20,0,0,1,0,1,0,,,,
1759430479.908628,44.228.249.3,192.168.110.128,119,48606,0,0,6,60,0x0014,119,48606,20,0,0,1,0,1,0,,,,
1759430479.908629,44.228.249.3,192.168.110.128,1580,48608,0,0,6,60,0x0014,1580,48608,20,0,0,1,0,1,0,,,,
1759430479.90863,44.228.249.3,192.168.110.128,1863,48608,0,0,6,60,0x0014,1863,48608,20,0,0,1,0,1,0,,,,
1759430479.908631,44.228.249.3,192.168.110.128,32770,48608,0,0,6,60,0x0014,32770,48608,20,0,0,1,0,1,0,,,,
1759430498.943889,44.228.249.3,192.168.110.128,2119,48608,0,0,6,60,0x0014,2119,48608,20,0,0,1,0,1,0,,,,
1759430498.943951,44.228.249.3,192.168.110.128,13456,48608,0,0,6,60,0x0014,13456,48608,20,0,0,1,0,1,0,,,,
1759430498.943987,44.228.249.3,192.168.110.128,617,48608,0,0,6,60,0x0014,617,48608,20,0,0,1,0,1,0,,,,
1759430498.944,44.228.249.3,192.168.110.128,1117,48608,0,0,6,60,0x0014,1117,48608,20,0,0,1,0,1,0,,,,
1759430498.944019,44.228.249.3,192.168.110.128,8333,48608,0,0,6,60,0x0014,8333,48608,20,0,0,1,0,1,0,,,,
1759430498.94402,44.228.249.3,192.168.110.128,20828,48608,0,0,6,60,0x0014,20828,48608,20,0,0,1,0,1,0,,,,
1759430498.944021,44.228.249.3,192.168.110.128,255,48608,0,0,6,60,0x0014,255,48608,20,0,0,1,0,1,0,,,,
1759430498.944022,44.228.249.3,192.168.110.128,2604,48608,0,0,6,60,0x0014,2604,48608,20,0,0,1,0,1,0,,,,
1759430498.944023,44.228.249.3,192.168.110.128,119,48608,0,0,6,60,0x0014,119,48608,20,0,0,1,0,1,0,,,,
1759430498.944024,44.228.249.3,192.168.110.128,705,48608,0,0,6,60,0x0014,705,48608,20,0,0,1,0,1,0,,,,
1759430498.944088,44.228.249.3,192.168.110.128,9502,48606,0,0,6,60,0x0014,9502,48606,20,0,0,1,0,1,0,,,,
1759430498.944097,44.228.249.3,192.168.110.128,5003,48608,0,0,6,60,0x0014,5003,48608,20,0,0,1,0,1,0,,,,
1759430498.944098,44.228.249.3,192.168.110.128,5960,48608,0,0,6,60,0x0014,5960,48608,20,0,0,1,0,1,0,,,,
1759430498.944099,44.228.249.3,192.168.110.128,10012,48608,0,0,6,60,0x0014,10012,48608,20,0,0,1,0,1,0,,,,
1759430498.9441,44.228.249.3,192.168.110.128,32774,48608,0,0,6,60,0x0014,32774,48608,20,0,0,1,0,1,0,,,,
1759430498.944101,44.228.249.3,192.168.110.128,33,48608,0,0,6,60,0x0014,33,48608,20,0,0,1,0,1,0,,,,
1759430498.944203,44.228.249.3,192.168.110.128,6005,48608,0,0,6,60,0x0014,6005,48608,20,0,0,1,0,1,0,,,,
1759430498.944255,44.228.249.3,192.168.110.128,3737,48608,0,0,6,60,0x0014,3737,48608,20,0,0,1,0,1,0,,,,
1759430498.944257,44.228.249.3,192.168.110.128,2135,48608,0,0,6,60,0x0014,2135,48608,20,0,0,1,0,1,0,,,,
1759430498.944271,44.228.249.3,192.168.110.128,1494,48608,0,0,6,60,0x0014,1494,48608,20,0,0,1,0,1,0,,,,
1759430498.944272,44.228.249.3,192.168.110.128,3814,48608,0,0,6,60,0x0014,3814,48608,20,0,0,1,0,1,0,,,,
1759430498.944308,44.228.249.3,192.168.110.128,12000,48608,0,0,6,60,0x0014,12000,48608,20,0,0,1,0,1,0,,,,
1759430498.944309,44.228.249.3,192.168.110.128,64623,48608,0,0,6,60,0x0014,64623,48608,20,0,0,1,0,1,0,,,,
1759430498.94431,44.228.249.3,192.168.110.128,2702,48606,0,0,6,60,0x0014,2702,48606,20,0,0,1,0,1,0,,,,
1759430498.944311,44.228.249.3,192.168.110.128,5214,48608,0,0,6,60,0x0014,5214,48608,20,0,0,1,0,1,0,,,,
1759430498.944326,44.228.249.3,192.168.110.128,8089,48608,0,0,6,60,0x0014,8089,48608,20,0,0,1,0,1,0,,,,
1759430498.956682,44.228.249.3,192.168.110.128,80,48623,0,0,6,60,0x0004,80,48623,4,0,0,1,0,0,0,,,,
1759430498.956782,44.228.249.3,192.168.110.128,80,48625,0,0,6,60,0x0004,80,48625,4,0,0,1,0,0,0,,,,
1759430498.956827,44.228.249.3,192.168.110.128,80,48627,0,0,6,60,0x0004,80,48627,4,0,0,1,0,0,0,,,,
1759430498.957361,44.228.249.3,192.168.110.128,80,48631,0,0,6,60,0x0004,80,48631,4,0,0,1,0,0,0,,,,
1759430498.95799,44.228.249.3,192.168.110.128,80,48633,0,0,6,60,0x0004,80,48633,4,0,0,1,0,0,0,,,,
1759430498.958409,44.228.249.3,192.168.110.128,80,48635,0,0,6,60,0x0004,80,48635,4,0,0,1,0,0,0,,,,
1759430498.95896,44.228.249.3,192.168.110.128,80,48637,0,0,6,60,0x0004,80,48637,4,0,0,1,0,0,0,,,,
1759430498.959384,44.228.249.3,192.168.110.128,80,48639,0,0,6,60,0x0004,80,48639,4,0,0,1,0,0,0,,,,
1759430498.960259,44.228.249.3,192.168.110.128,80,48641,0,0,6,60,0x0004,80,48641,4,0,0,1,0,0,0,,,,
1759430498.960967,44.228.249.3,192.168.110.128,80,48643,0,0,6,60,0x0004,80,48643,4,0,0,1,0,0,0,,,,
1759430498.961475,44.228.249.3,192.168.110.128,80,48645,0,0,6,60,0x0004,80,48645,4,0,0,1,0,0,0,,,,
1759430498.962011,44.228.249.3,192.168.110.128,80,48647,0,0,6,60,0x0004,80,48647,4,0,0,1,0,0,0,,,,
1759430498.962512,44.228.249.3,192.168.110.128,80,48649,0,0,6,60,0x0004,80,48649,4,0,0,1,0,0,0,,,,
1759430498.963049,44.228.249.3,192.168.110.128,80,48651,0,0,6,60,0x0004,80,48651,4,0,0,1,0,0,0,,,,
1759430498.963559,44.228.249.3,192.168.110.128,80,48653,0,0,6,60,0x0004,80,48653,4,0,0,1,0,0,0,,,,
1759430498.964171,44.228.249.3,192.168.110.128,80,48655,0,0,6,60,0x0004,80,48655,4,0,0,1,0,0,0,,,,
1759430498.96457,44.228.249.3,192.168.110.128,80,48663,0,0,6,60,0x0004,80,48663,4,0,0,1,0,0,0,,,,
1759430503.801277,44.228.249.3,192.168.110.128,80,48665,0,0,6,60,0x0004,80,48665,4,0,0,1,0,0,0,,,,
1759430505.058794,44.228.249.3,192.168.110.128,80,48667,0,0,6,60,0x0004,80,48667,4,0,0,1,0,0,0,,,,
1759430506.310993,44.228.249.3,192.168.110.128,80,48669,0,0,6,60,0x0004,80,48669,4,0,0,1,0,0,0,,,,
1759430507.569453,44.228.249.3,192.168.110.128,80,48671,0,0,6,60,0x0004,80,48671,4,0,0,1,0,0,0,,,,
1759430508.829865,44.228.249.3,192.168.110.128,80,48673,0,0,6,60,0x0004,80,48673,4,0,0,1,0,0,0,,,,
1759430510.080406,44.228.249.3,192.168.110.128,80,48675,0,0,6,60,0x0004,80,48675,4,0,0,1,0,0,0,,,,
1759430511.335241,44.228.249.3,192.168.110.128,80,48677,0,0,6,60,0x0004,80,48677,4,0,0,1,0,0,0,,,,
1759430512.587963,44.228.249.3,192.168.110.128,80,48679,0,0,6,60,0x0004,80,48679,4,0,0,1,0,0,0,,,,
1759430513.849436,44.228.249.3,192.168.110.128,80,48681,0,0,6,60,0x0004,80,48681,4,0,0,1,0,0,0,,,,
1759430515.104904,44.228.249.3,192.168.110.128,80,48683,0,0,6,60,0x0004,80,48683,4,0,0,1,0,0,0,,,,
1759430516.363157,44.228.249.3,192.168.110.128,80,48685,0,0,6,60,0x0004,80,48685,4,0,0,1,0,0,0,,,,
1759430517.622246,44.228.249.3,192.168.110.128,80,48687,0,0,6,60,0x0004,80,48687,4,0,0,1,0,0,0,,,,
1759430518.00283,44.228.249.3,192.168.110.128,32770,48610,0,0,6,60,0x0014,32770,48610,20,0,0,1,0,1,0,,,,
1759430518.002848,44.228.249.3,192.168.110.128,389,48610,0,0,6,60,0x0014,389,48610,20,0,0,1,0,1,0,,,,
1759430518.002849,44.228.249.3,192.168.110.128,9502,48608,0,0,6,60,0x0014,9502,48608,20,0,0,1,0,1,0,,,,
1759430518.00285,44.228.249.3,192.168.110.128,1783,48606,0,0,6,60,0x0014,1783,48606,20,0,0,1,0,1,0,,,,
1759430518.002851,44.228.249.3,192.168.110.128,2604,48610,0,0,6,60,0x0014,2604,48610,20,0,0,1,0,1,0,,,,
1759430518.002859,44.228.249.3,192.168.110.128,8654,48606,0,0,6,60,0x0014,8654,48606,20,0,0,1,0,1,0,,,,
1759430518.003044,44.228.249.3,192.168.110.128,5903,48610,0,0,6,60,0x0014,5903,48610,20,0,0,1,0,1,0,,,,
1759430518.003048,44.228.249.3,192.168.110.128,7025,48608,0,0,6,60,0x0014,7025,48608,20,0,0,1,0,1,0,,,,
1759430518.003049,44.228.249.3,192.168.110.128,10024,48606,0,0,6,60,0x0014,10024,48606,20,0,0,1,0,1,0,,,,
1759430518.00305,44.228.249.3,192.168.110.128,3333,48608,0,0,6,60,0x0014,3333,48608,20,0,0,1,0,1,0,,,,
1759430518.003336,44.228.249.3,192.168.110.128,2022,48606,0,0,6,60,0x0014,2022,48606,20,0,0,1,0,1,0,,,,
1759430518.003337,44.228.249.3,192.168.110.128,3351,48608,0,0,6,60,0x0014,3351,48608,20,0,0,1,0,1,0,,,,
1759430518.003338,44.228.249.3,192.168.110.128,8222,48606,0,0,6,60,0x0014,8222,48606,20,0,0,1,0,1,0,,,,
1759430518.003339,44.228.249.3,192.168.110.128,8222,48608,0,0,6,60,0x0014,8222,48608,20,0,0,1,0,1,0,,,,
1759430518.003339,44.228.249.3,192.168.110.128,2394,48606,0,0,6,60,0x0014,2394,48606,20,0,0,1,0,1,0,,,,
1759430518.00334,44.228.249.3,192.168.110.128,32777,48610,0,0,6,60,0x0014,32777,48610,20,0,0,1,0,1,0,,,,
1759430518.003348,44.228.249.3,192.168.110.128,301,48606,0,0,6,60,0x0014,301,48606,20,0,0,1,0,1,0,,,,
1759430518.003376,44.228.249.3,192.168.110.128,301,48610,0,0,6,60,0x0014,301,48610,20,0,0,1,0,1,0,,,,
1759430518.003377,44.228.249.3,192.168.110.128,10003,48606,0,0,6,60,0x0014,10003,48606,20,0,0,1,0,1,0,,,,
1759430518.003378,44.228.249.3,192.168.110.128,10003,48610,0,0,6,60,0x0014,10003,48610,20,0,0,1,0,1,0,,,,
1759430518.003379,44.228.249.3,192.168.110.128,1001,48610,0,0,6,60,0x0014,1001,48610,20,0,0,1,0,1,0,,,,
1759430518.00338,44.228.249.3,192.168.110.128,714,48606,0,0,6,60,0x0014,714,48606,20,0,0,1,0,1,0,,,,
1759430518.003434,44.228.249.3,192.168.110.128,1352,48608,0,0,6,60,0x0014,1352,48608,20,0,0,1,0,1,0,,,,
1759430518.003436,44.228.249.3,192.168.110.128,6566,48608,0,0,6,60,0x0014,6566,48608,20,0,0,1,0,1,0,,,,
1759430518.003437,44.228.249.3,192.168.110.128,2009,48608,0,0,6,60,0x0014,2009,48608,20,0,0,1,0,1,0,,,,
1759430518.003438,44.228.249.3,192.168.110.128,8654,48608,0,0,6,60,0x0014,8654,48608,20,0,0,1,0,1,0,,,,
1759430518.003439,44.228.249.3,192.168.110.128,44501,48610,0,0,6,60,0x0014,44501,48610,20,0,0,1,0,1,0,,,,
1759430518.00344,44.228.249.3,192.168.110.128,8654,48610,0,0,6,60,0x0014,8654,48610,20,0,0,1,0,1,0,,,,
1759430518.00344,44.228.249.3,192.168.110.128,3580,48610,0,0,6,60,0x0014,3580,48610,20,0,0,1,0,1,0,,,,
1759430518.003441,44.228.249.3,192.168.110.128,912,48610,0,0,6,60,0x0014,912,48610,20,0,0,1,0,1,0,,,,
1759430518.003442,44.228.249.3,192.168.110.128,1974,48610,0,0,6,60,0x0014,1974,48610,20,0,0,1,0,1,0,,,,
1759430518.003443,44.228.249.3,192.168.110.128,1056,48610,0,0,6,60,0x0014,1056,48610,20,0,0,1,0,1,0,,,,
1759430518.00876,44.228.249.3,192.168.110.128,1417,48610,0,0,6,60,0x0014,1417,48610,20,0,0,1,0,1,0,,,,
1759430518.008963,44.228.249.3,192.168.110.128,125,48606,0,0,6,60,0x0014,125,48606,20,0,0,1,0,1,0,,,,
1759430518.008964,44.228.249.3,192.168.110.128,125,48608,0,0,6,60,0x0014,125,48608,20,0,0,1,0,1,0,,,,
1759430518.008965,44.228.249.3,192.168.110.128,41511,48608,0,0,6,60,0x0014,41511,48608,20,0,0,1,0,1,0,,,,
1759430518.008966,44.228.249.3,192.168.110.128,1108,48606,0,0,6,60,0x0014,1108,48606,20,0,0,1,0,1,0,,,,
1759430518.008967,44.228.249.3,192.168.110.128,1108,48608,0,0,6,60,0x0014,1108,48608,20,0,0,1,0,1,0,,,,
1759430518.008968,44.228.249.3,192.168.110.128,2111,48610,0,0,6,60,0x0014,2111,48610,20,0,0,1,0,1,0,,,,
1759430518.008969,44.228.249.3,192.168.110.128,898,48610,0,0,6,60,0x0014,898,48610,20,0,0,1,0,1,0,,,,
1759430518.008969,44.228.249.3,192.168.110.128,3006,48610,0,0,6,60,0x0014,3006,48610,20,0,0,1,0,1,0,,,,
1759430518.009809,44.228.249.3,192.168.110.128,8292,48606,0,0,6,60,0x0014,8292,48606,20,0,0,1,0,1,0,,,,
1759430518.009815,44.228.249.3,192.168.110.128,1234,48606,0,0,6,60,0x0014,1234,48606,20,0,0,1,0,1,0,,,,
1759430518.009816,44.228.249.3,192.168.110.128,8021,48608,0,0,6,60,0x0014,8021,48608,20,0,0,1,0,1,0,,,,
1759430518.009817,44.228.249.3,192.168.110.128,1002,48606,0,0,6,60,0x0014,1002,48606,20,0,0,1,0,1,0,,,,
1759430518.009818,44.228.249.3,192.168.110.128,19780,48610,0,0,6,60,0x0014,19780,48610,20,0,0,1,0,1,0,,,,
1759430518.009819,44.228.249.3,192.168.110.128,1002,48610,0,0,6,60,0x0014,1002,48610,20,0,0,1,0,1,0,,,,
1759430518.00982,44.228.249.3,192.168.110.128,6101,48606,0,0,6,60,0x0014,6101,48606,20,0,0,1,0,1,0,,,,
1759430518.009827,44.228.249.3,192.168.110.128,9418,48606,0,0,6,60,0x0014,9418,48606,20,0,0,1,0,1,0,,,,
1759430518.009828,44.228.249.3,192.168.110.128,417,48608,0,0,6,60,0x0014,417,48608,20,0,0,1,0,1,0,,,,
1759430518.009829,44.228.249.3,192.168.110.128,24444,48610,0,0,6,60,0x0014,24444,48610,20,0,0,1,0,1,0,,,,
1759430518.009859,44.228.249.3,192.168.110.128,6129,48610,0,0,6,60,0x0014,6129,48610,20,0,0,1,0,1,0,,,,
1759430518.00986,44.228.249.3,192.168.110.128,1108,48610,0,0,6,60,0x0014,1108,48610,20,0,0,1,0,1,0,,,,
1759430518.009861,44.228.249.3,192.168.110.128,636,48606,0,0,6,60,0x0014,636,48606,20,0,0,1,0,1,0,,,,
1759430518.009862,44.228.249.3,192.168.110.128,18988,48608,0,0,6,60,0x0014,18988,48608,20,0,0,1,0,1,0,,,,
1759430518.009863,44.228.249.3,192.168.110.128,1035,48610,0,0,6,60,0x0014,1035,48610,20,0,0,1,0,1,0,,,,
1759430518.009863,44.228.249.3,192.168.110.128,18988,48610,0,0,6,60,0x0014,18988,48610,20,0,0,1,0,1,0,,,,
1759430518.009875,44.228.249.3,192.168.110.128,2366,48610,0,0,6,60,0x0014,2366,48610,20,0,0,1,0,1,0,,,,
1759430518.009876,44.228.249.3,192.168.110.128,2160,48606,0,0,6,60,0x0014,2160,48606,20,0,0,1,0,1,0,,,,
1759430518.009877,44.228.249.3,192.168.110.128,1503,48608,0,0,6,60,0x0014,1503,48608,20,0,0,1,0,1,0,,,,
1759430518.009878,44.228.249.3,192.168.110.128,714,48610,0,0,6,60,0x0014,714,48610,20,0,0,1,0,1,0,,,,
1759430518.00989,44.228.249.3,192.168.110.128,14442,48610,0,0,6,60,0x0014,14442,48610,20,0,0,1,0,1,0,,,,
1759430518.009891,44.228.249.3,192.168.110.128,5961,48610,0,0,6,60,0x0014,5961,48610,20,0,0,1,0,1,0,,,,
1759430518.009892,44.228.249.3,192.168.110.128,1503,48610,0,0,6,60,0x0014,1503,48610,20,0,0,1,0,1,0,,,,
1759430518.009892,44.228.249.3,192.168.110.128,8021,48610,0,0,6,60,0x0014,8021,48610,20,0,0,1,0,1,0,,,,
1759430518.009893,44.228.249.3,192.168.110.128,9418,48608,0,0,6,60,0x0014,9418,48608,20,0,0,1,0,1,0,,,,
1759430518.009893,44.228.249.3,192.168.110.128,8193,48610,0,0,6,60,0x0014,8193,48610,20,0,0,1,0,1,0,,,,
1759430518.009894,44.228.249.3,192.168.110.128,2065,48606,0,0,6,60,0x0014,2065,48606,20,0,0,1,0,1,0,,,,
1759430518.009895,44.228.249.3,192.168.110.128,2394,48610,0,0,6,60,0x0014,2394,48610,20,0,0,1,0,1,0,,,,
1759430518.009895,44.228.249.3,192.168.110.128,42510,48608,0,0,6,60,0x0014,42510,48608,20,0,0,1,0,1,0,,,,
1759430518.009896,44.228.249.3,192.168.110.128,1097,48608,0,0,6,60,0x0014,1097,48608,20,0,0,1,0,1,0,,,,
1759430518.009897,44.228.249.3,192.168.110.128,2065,48608,0,0,6,60,0x0014,2065,48608,20,0,0,1,0,1,0,,,,
1759430518.009904,44.228.249.3,192.168.110.128,7007,48610,0,0,6,60,0x0014,7007,48610,20,0,0,1,0,1,0,,,,
1759430518.873208,44.228.249.3,192.168.110.128,80,48689,0,0,6,60,0x0004,80,48689,4,0,0,1,0,0,0,,,,
1759430519.064373,44.228.249.3,192.168.110.128,9090,48606,0,0,6,60,0x0014,9090,48606,20,0,0,1,0,1,0,,,,
1759430519.257572,44.228.249.3,192.168.110.128,1521,48608,0,0,6,60,0x0014,1521,48608,20,0,0,1,0,1,0,,,,
1759430519.265856,44.228.249.3,192.168.110.128,80,33482,0,0,6,60,0x0012,80,33482,18,0,1,0,0,1,0,,,,
1759430520.31377,44.228.249.3,192.168.110.128,9090,48608,0,0,6,60,0x0014,9090,48608,20,0,0,1,0,1,0,,,,
1759430520.513027,44.228.249.3,192.168.110.128,1521,48610,0,0,6,60,0x0014,1521,48610,20,0,0,1,0,1,0,,,,
1759430521.575198,44.228.249.3,192.168.110.128,9090,48610,0,0,6,60,0x0014,9090,48610,20,0,0,1,0,1,0,,,,
1759430521.791236,44.228.249.3,192.168.110.128,1328,48606,0,0,6,60,0x0014,1328,48606,20,0,0,1,0,1,0,,,,
1759430522.858903,44.228.249.3,192.168.110.128,1087,48606,0,0,6,60,0x0014,1087,48606,20,0,0,1,0,1,0,,,,
1759430522.873312,44.228.249.3,192.168.110.128,2608,48606,0,0,6,60,0x0014,2608,48606,20,0,0,1,0,1,0,,,,
1759430522.873327,44.228.249.3,192.168.110.128,13722,48606,0,0,6,60,0x0014,13722,48606,20,0,0,1,0,1,0,,,,
1759430522.887935,44.228.249.3,192.168.110.128,1721,48606,0,0,6,60,0x0014,1721,48606,20,0,0,1,0,1,0,,,,
1759430522.901632,44.228.249.3,192.168.110.128,1862,48606,0,0,6,60,0x0014,1862,48606,20,0,0,1,0,1,0,,,,
1759430522.90164,44.228.249.3,192.168.110.128,1328,48608,0,0,6,60,0x0014,1328,48608,20,0,0,1,0,1,0,,,,
